AccX1:mean, AccX1:min, AccX1:max, AccX1:std, AccY1:mean, AccY1:min, AccY1:max, AccY1:std, AccZ1:mean, AccZ1:min, AccZ1:max, AccZ1:std, MagX1:mean, MagX1:min, MagX1:max, MagX1:std, MagY1:mean, MagY1:min, MagY1:max, MagY1:std, MagZ1:mean, MagZ1:min, MagZ1:max, MagZ1:std, AccX2:mean, AccX2:min, AccX2:max, AccX2:std, AccY2:mean, AccY2:min, AccY2:max, AccY2:std, AccZ2:mean, AccZ2:min, AccZ2:max, AccZ2:std, MagX2:mean, MagX2:min, MagX2:max, MagX2:std, MagY2:mean, MagY2:min, MagY2:max, MagY2:std, MagZ2:mean, MagZ2:min, MagZ2:max, MagZ2:std, AccX3:mean, AccX3:min, AccX3:max, AccX3:std, AccY3:mean, AccY3:min, AccY3:max, AccY3:std, AccZ3:mean, AccZ3:min, AccZ3:max, AccZ3:std, MagX3:mean, MagX3:min, MagX3:max, MagX3:std, MagY3:mean, MagY3:min, MagY3:max, MagY3:std, MagZ3:mean, MagZ3:min, MagZ3:max, MagZ3:std, LabelAccX1:mean, AccX1:min, AccX1:max, AccX1:std, AccY1:mean, AccY1:min, AccY1:max, AccY1:std, AccZ1:mean, AccZ1:min, AccZ1:max, AccZ1:std, MagX1:mean, MagX1:min, MagX1:max, MagX1:std, MagY1:mean, MagY1:min, MagY1:max, MagY1:std, MagZ1:mean, MagZ1:min, MagZ1:max, MagZ1:std, AccX2:mean, AccX2:min, AccX2:max, AccX2:std, AccY2:mean, AccY2:min, AccY2:max, AccY2:std, AccZ2:mean, AccZ2:min, AccZ2:max, AccZ2:std, MagX2:mean, MagX2:min, MagX2:max, MagX2:std, MagY2:mean, MagY2:min, MagY2:max, MagY2:std, MagZ2:mean, MagZ2:min, MagZ2:max, MagZ2:std, AccX3:mean, AccX3:min, AccX3:max, AccX3:std, AccY3:mean, AccY3:min, AccY3:max, AccY3:std, AccZ3:mean, AccZ3:min, AccZ3:max, AccZ3:std, MagX3:mean, MagX3:min, MagX3:max, MagX3:std, MagY3:mean, MagY3:min, MagY3:max, MagY3:std, MagZ3:mean, MagZ3:min, MagZ3:max, MagZ3:std, LabelDUMPING FROM SD:
33, -0.74, 1.52, 0.02, -5.48, 1.72, 13.32, -0.32, -0.56, -0.81, 1.46, 13.44, -9.24, 1.07, -0.24, 0.69, -6.54, 18.55, -1.48, 0
34, -0.43, -0.28, -0.88, 23.81, -3.16, 21.62, -0.92, -0.11, -0.96, -2.93, 12.95, -1.43, 1.37, -0.54, 0.39, 7.13, 5.85, -0.01, 0
35, -0.28, 0.32, 0.02, 24.30, -2.19, 12.34, -0.17, -1.61, -2.16, -5.86, 3.18, -0.45, -0.28, -0.09, 0.99, 10.55, 8.30, -5.87, 0
36, -2.24, 0.92, -0.88, 28.21, 0.25, 22.11, -0.17, -0.11, 0.09, -0.98, 14.90, -2.40, 1.37, -0.24, -0.06, -0.68, 18.06, -5.39, 0
37, -2.99, 0.92, -0.88, 16.98, -8.05, 19.67, -0.62, -1.61, 0.09, -3.91, -0.72, 6.87, 1.07, -0.24, 1.89, 3.23, 14.64, -3.92, 0
38, -1.78, 2.42, 1.07, 15.02, -10.98, 17.23, -0.02, -0.56, -1.26, -13.18, 6.60, -1.91, -0.13, 0.51, 0.39, 0.30, 16.11, 17.08, 0
39, -1.93, -0.43, 0.02, 1209.30, 50.55, -836.29, 3.88, 0.64, -0.21, -2041.99, -1656.97, 158.24, 0.17, 0.51, -0.36, 672.17, -306.65, -660.66, 0
40, -0.43, 0.47, 0.17, -813.59, -52.97, 258.93, -0.17, -1.91, -0.96, 54.20, -61.27, -644.98, 0.62, -1.29, -0.06, 172.66, -110.84, 832.50, 0
41, -1.49, 1.07, -0.73, 730.36, -107.17, -36.97, 0.43, -0.26, 1.14, -144.04, 174.08, 520.55, -0.13, 0.06, 0.69, -156.44, -146.98, -355.00, 0
42, -0.43, 1.22, -0.58, -264.76, 29.55, 76.31, -0.02, -1.01, -1.26, 49.80, -16.84, -106.41, 1.22, -0.09, 0.24, 22.76, -1.96, -48.35, 0
43, -1.78, 1.22, 0.17, -66.52, 0.74, -5.23, 0.28, -0.11, 0.09, 9.77, -14.88, -83.46, 0.47, -0.39, 1.29, -155.95, 26.36, 88.85, 0
44, -0.43, 0.47, -0.88, 8.68, -0.72, -36.97, 0.28, -0.11, 0.99, -14.16, -1.21, -30.72, 0.47, 0.36, -0.21, 19.34, 17.08, 24.40, 0
45, 0.17, 0.62, -0.28, 8.19, 1.72, -19.39, 0.43, -1.01, -1.26, -14.16, 1.72, 2.48, 0.02, -0.39, 0.24, 20.81, 24.90, 4.87, 0
46, -0.74, 0.32, -2.38, 12.09, -4.14, -2.30, -0.32, 0.94, -0.36, -17.58, 5.62, 5.41, 0.17, 0.06, 1.44, 22.76, 21.97, 16.59, 0
47, -1.49, 0.62, -0.73, 20.40, 2.70, 16.25, -0.17, -1.91, 0.54, -11.72, 11.00, 13.22, 0.62, 0.06, 0.39, 13.48, 12.20, -2.94, 0
48, -1.78, 2.42, 1.07, 13.56, 5.14, 6.48, 0.43, 0.19, 0.39, -1.95, 6.60, -5.33, 1.07, -0.24, -1.11, 9.09, 19.04, 3.89, 0
49, -1.78, 1.67, -0.13, 10.63, -1.21, 9.90, 0.73, 0.64, -0.66, -5.37, 11.00, -0.45, 0.47, 0.36, 0.54, -7.03, 17.57, 6.33, 0
50, 0.47, 0.32, 0.02, 11.61, 6.60, 5.02, -0.62, 0.34, -0.96, 1.95, 12.46, 3.95, 1.67, 0.36, 0.54, 8.11, -5.86, 6.82, 0
1, -0.13, 0.17, -0.88, 123.91, 95.96, 6.48, 1.48, -0.86, -1.41, 33.20, -31.00, 66.45, 0.47, 0.36, 2.34, 83.31, -50.79, 67.37, 0
2, 2.26, 0.32, -4.63, -18.18, 31.99, -108.75, 2.08, -1.31, -2.31, -48.83, -56.39, -131.31, 0.47, 1.11, 4.29, 38.87, 135.25, 147.93, 0
3, 1.37, 1.52, -1.48, -177.85, 213.14, -124.38, 2.08, -1.31, -0.81, -94.73, -98.87, -35.61, 1.22, -0.09, 2.34, -204.78, 90.33, 190.42, 0
4, 1.37, 1.52, -1.48, 11.61, -60.78, -8.16, 1.03, -1.61, -0.21, 46.39, 6.60, -51.23, 0.77, 2.16, 2.79, -104.19, -63.48, 135.24, 0
5, 2.42, 2.12, -2.08, 16.49, 139.41, -1.33, 1.03, -1.61, -0.66, -19.53, -135.49, 8.83, 0.77, -0.09, 3.84, 36.43, -25.88, 240.22, 0
6, 2.26, 3.02, -0.73, -42.10, 14.41, 87.05, 0.88, -2.06, -0.81, -9.77, -5.61, -20.96, 1.22, 1.11, 2.34, -217.96, 57.12, 288.07, 0
7, 1.51, 3.17, -0.13, -59.68, -9.51, 16.25, -2.57, -3.11, -2.16, 83.01, 110.12, -16.56, 2.72, -1.44, 1.59, -199.90, -63.48, -196.79, 0
8, -0.88, 2.87, 2.27, 0.86, -98.87, 102.19, -3.62, -1.76, 1.44, 92.29, 115.49, -25.84, 1.67, -1.14, 0.54, -152.05, -11.72, -124.04, 0
9, -1.33, 3.17, 3.62, -136.83, 70.08, 197.40, -6.77, -1.31, -0.36, 159.18, -48.09, -81.02, 3.32, -3.54, -2.61, -253.12, -51.76, 23.42, 0
10, -2.83, 3.02, 5.42, 3.79, 39.80, 213.03, -7.07, -0.11, 2.04, 169.43, 10.51, -44.39, 3.92, -3.69, -3.06, -141.30, -161.14, -31.75, 0
11, -3.89, 2.87, 6.47, -69.45, 70.08, 218.89, -8.42, -0.56, 1.89, 216.31, -26.60, -91.27, 3.62, -3.69, -5.01, -233.10, -81.55, -41.03, 0
12, -3.43, 1.67, 7.97, 36.51, 98.40, 242.32, -9.92, -0.11, 2.79, 504.88, 21.25, -199.67, 2.72, -2.19, -5.01, -257.51, -189.46, 5.36, 0
13, -4.33, 2.87, 8.42, -13.78, 47.13, 252.09, -7.52, 2.29, 2.04, 261.72, -1.21, -36.58, 1.37, -3.84, -6.96, -277.53, -100.59, -46.40, 0
14, -4.93, 2.57, 7.82, -33.32, 44.69, 323.38, -11.12, 2.29, 4.74, 293.46, 16.86, -52.70, 3.62, -5.49, -7.11, -299.51, -107.92, -76.67, 0
15, -4.64, 2.42, 9.17, -101.19, 53.48, 295.06, -10.97, 1.99, 2.64, 300.29, 9.04, -25.84, 3.77, -5.34, -7.71, -315.13, -97.66, -55.68, 0
16, -5.99, 1.22, 9.17, 28.70, 31.02, 297.99, -12.77, 2.29, 2.79, 266.11, 48.59, -16.07, 5.12, -4.44, -9.06, -263.37, -108.89, -81.56, 0
17, -4.64, 1.67, 10.37, -58.71, 11.97, 324.36, -10.67, 2.59, 3.24, 314.94, 8.07, -54.65, 3.92, -5.49, -7.56, -284.37, -135.75, -65.44, 0
18, -5.53, 2.12, 8.72, -203.24, -154.53, 282.85, -11.87, 1.54, 3.24, 274.90, 27.11, -52.70, 4.22, -4.59, -8.16, -147.65, -126.47, -151.87, 0
19, -3.43, 2.42, 6.02, 310.43, -93.98, 244.77, -7.67, -0.26, 1.44, 272.95, -815.66, -176.72, 3.32, -1.74, -3.66, -655.95, -250.98, -201.19, 0
20, 0.17, 3.47, 0.47, 169.32, 149.18, 326.80, -0.02, -0.56, 0.69, 160.16, -365.47, 76.70, 0.62, 0.81, 0.69, 22.76, -621.10, 313.95, 0
21, 0.92, 3.02, 0.47, -2.55, 97.91, 87.05, -0.32, -1.01, -1.26, 82.03, -30.51, -20.47, 0.77, 0.36, 0.99, -98.33, 44.92, 36.61, 0
22, -0.13, 2.42, -0.58, -378.53, -145.25, -426.62, -1.97, -1.01, 0.39, 88.87, -103.75, 32.75, 1.97, -0.39, 1.29, -215.03, -119.15, 29.77, 0
23, -1.18, 2.57, 0.02, -61.64, 171.15, 78.75, -0.17, -1.16, -0.96, 92.77, -157.46, 32.27, 0.77, 0.36, 1.59, -98.33, -349.61, -13.69, 0
24, 0.17, 1.82, -0.28, -40.15, 49.57, 44.08, -0.92, -0.86, -0.21, 56.15, -47.11, -37.07, -0.73, 0.66, 0.24, -188.67, -59.09, 133.29, 0
25, -1.18, 3.77, 1.22, -65.05, -14.39, 151.50, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
26, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
27, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
28, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
29, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
30, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
31, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
32, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
33, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
34, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
35, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
36, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
37, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
38, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
39, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
40, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
41, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
42, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
43, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
44, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
45, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
46, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
47, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
48, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
49, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
50, 62.42, -93.58, 3.32, -790.64, -576.89, 116.35, 22.48, 24.79, -72.36, -41.99, 343.03, -949.18, 36.17, 35.16, -43.71, -525.09, 847.65, 115.22, 0
1, 15.32, 1.67, -12.43, -231.56, 78.38, -334.34, 11.98, -6.86, -13.56, -325.20, -170.16, -142.05, 1.37, 9.96, 15.39, 51.57, 152.83, 342.76, 0
