15, 0.30, 1.67, 0.63, 2.92, 15.75, -0.02, 0.82, -0.77, 0.07, 6.39, 0.89, 2.99, -0.41, -0.34, -0.17, -0.22, -8.69, -8.07, 0
16, -1.05, 2.12, -0.72, 10.73, 30.89, -4.41, -0.53, 0.28, -0.08, 4.43, 3.82, -7.27, 0.04, -0.94, 0.58, 2.22, 2.05, -16.37, 0
17, -0.90, 0.77, -0.12, -6.36, 25.03, -1.48, -0.83, -0.77, 0.07, -10.70, -3.50, -6.29, 0.19, -1.24, -0.32, -1.20, 7.42, 3.65, 0
18, 1.05, 1.07, 0.03, 0.48, 26.49, -5.39, 0.37, 0.43, -0.68, -5.33, -6.92, -0.92, -1.76, -0.49, -0.32, -9.99, 0.10, 8.05, 0
19, -0.90, 1.22, 0.63, -5.38, 26.98, -0.51, -0.38, -0.32, -0.68, -0.45, -1.55, 7.87, 1.69, -0.04, -0.02, 5.64, 4.98, 5.12, 0
20, -0.30, 1.07, -0.72, 8.29, 17.71, -0.51, 0.07, 0.73, 1.12, -6.31, -6.43, 9.34, 0.49, -0.04, 0.73, -6.08, -3.32, 14.39, 0
21, -0.90, 1.97, -0.87, 7.80, 17.22, 6.82, 0.07, -0.32, 0.37, 4.43, 9.19, 10.31, 0.79, 0.11, 0.58, 0.27, 7.91, -11.97, 0
22, 0.15, 1.07, -1.17, 2.92, 19.17, -12.23, -1.73, 0.28, -0.08, 11.76, -0.08, -3.85, 0.94, -0.04, -0.02, -1.68, 3.52, -2.21, 0
23, -0.45, -0.28, -0.12, 3.90, 19.66, -2.46, 0.37, -1.52, -0.68, 6.39, 2.85, 8.36, -0.41, 1.16, -1.67, -8.03, 1.07, 1.21, 0
24, 0.00, 0.77, -0.87, 8.29, 18.68, 0.96, 0.37, 0.73, -0.68, -1.43, 1.87, -5.80, -0.56, 0.26, -0.02, -5.59, -5.27, 2.19, 0
25, -0.90, 2.72, -1.77, -0.50, 26.01, -7.34, 0.22, 0.58, -0.08, 7.36, 9.19, 0.06, 0.34, -0.34, 0.28, -7.06, 2.54, 2.68, 0
26, -0.45, 1.97, -1.32, -0.01, 16.24, 1.45, -0.53, 0.28, -0.08, 5.41, 1.87, 2.99, -0.41, -0.64, 0.28, -0.22, 9.38, -0.25, 0
27, -1.05, 0.62, -1.47, -6.36, 6.47, 0.47, 0.07, -0.32, -0.38, 4.92, -3.99, -2.38, 0.04, 0.41, -0.17, 1.73, 9.86, 10.49, 0
28, 1.05, 2.12, -1.17, -0.50, 11.85, -2.46, -0.98, 0.28, -0.08, -6.80, 6.26, -8.24, -0.41, -0.34, -0.17, -1.20, 4.98, -0.74, 0
29, 0.30, 0.77, 0.18, 2.92, 12.82, 0.47, -0.23, 0.58, 0.22, 7.36, 5.29, -4.82, 0.19, 0.26, 0.73, -9.01, -2.83, 1.70, 0
30, -0.60, 1.82, 0.03, -2.45, 14.29, 0.47, 1.87, -0.62, -0.53, -2.40, -0.57, 7.38, 0.79, 0.11, -0.17, -2.66, 4.00, 9.51, 0
31, -0.45, 1.67, -2.07, -5.38, 25.03, -1.48, 0.37, -0.02, 0.07, -3.38, 4.31, 5.92, -1.46, 0.71, -0.32, -3.64, -12.60, 3.16, 0
32, 1.05, 1.07, -0.27, 4.38, 22.10, -8.81, 0.37, -0.32, 0.82, -4.84, 2.85, 0.06, 2.29, 0.86, 0.28, -3.15, -6.74, 10.49, 0
33, -0.60, 1.37, 0.03, 7.31, 19.66, -10.27, 0.37, -1.07, -0.68, -0.94, -1.06, 11.78, 0.19, 0.71, -0.32, -3.15, 3.03, 3.65, 0
34, -0.30, 1.07, -1.17, -1.96, 32.84, 4.37, -0.23, 0.58, 0.22, -8.75, 4.31, -2.87, -0.86, -0.64, -0.17, 9.55, -1.86, 2.68, 0
