17:58:10.117 -> 28, 0.13, -0.23, -0.59, -17.26, -0.99, -15.90, 0.30, -0.23, -1.47, -5.48, -12.47, -24.44, -0.00, -0.44, 0.40, -8.10, 0.05, 8.86, 2
17:58:10.117 -> 29, 1.18, 1.87, -0.74, -33.86, 19.03, -15.42, 0.75, -0.68, -0.72, -9.39, -10.03, -13.70, 0.60, 0.46, 1.30, -1.26, 13.73, 22.04, 2
17:58:10.117 -> 30, 1.33, 1.27, -0.89, -28.00, -0.50, -3.21, -0.60, -0.23, -1.02, 1.85, -4.66, -20.05, 1.05, 0.46, 1.30, -7.12, 1.52, 8.37, 2
17:58:10.164 -> 31, 0.88, 1.27, -1.34, -19.21, 5.84, -5.65, -0.60, 0.52, -0.27, 0.87, -10.52, -17.12, 0.45, 0.76, 0.85, 2.15, 15.19, 21.06, 2
17:58:10.164 -> 32, 1.63, 0.67, -1.49, -20.68, -22.96, -15.90, 0.15, -1.13, -1.62, -2.55, -6.12, -25.91, -0.30, 0.76, 0.85, 4.11, 9.82, 12.28, 2
17:58:10.164 -> 33, 1.18, 0.67, -0.74, -15.31, -4.41, -18.34, 0.75, 0.07, -1.92, 3.80, -16.87, -15.65, -0.00, 0.76, 1.15, -0.78, 0.05, 17.65, 2
17:58:10.164 -> 34, 1.63, -0.08, 0.01, -22.63, -3.43, -10.04, 0.15, 1.12, -0.57, -8.90, -16.87, -16.63, -0.30, 0.01, 1.15, -15.42, 8.35, 20.09, 2
17:58:10.211 -> 35, 1.18, 2.32, -1.04, -24.10, -1.48, -15.90, 1.05, 0.52, -1.02, -4.99, -17.84, -14.19, 1.20, 0.76, 0.10, 0.69, 10.31, 3.97, 2
17:58:10.211 -> 36, 1.63, 0.67, -0.74, -28.49, -1.97, -14.93, -0.30, -0.38, -0.57, 5.26, -4.66, -20.54, 1.05, 1.21, 0.70, -1.26, -1.41, 10.81, 2
17:58:10.211 -> 37, 0.58, 0.52, -0.14, -30.44, 1.45, 1.67, 0.45, 0.67, -0.12, -13.78, -12.96, -12.24, 1.35, 0.16, 0.25, -5.66, 11.77, 12.28, 2
17:58:10.211 -> 38, 1.33, 0.97, -0.89, -34.35, 5.84, -5.16, -0.60, -0.68, -0.72, -4.01, -2.71, -25.91, -0.30, 0.31, 0.85, -4.68, 16.17, 18.62, 2
17:58:10.258 -> 39, 1.33, 1.27, -1.64, -27.03, -9.29, -4.67, 0.30, -0.23, -1.47, 11.12, -5.63, -19.56, -0.75, -0.74, 1.60, -6.64, 1.52, 18.13, 2
17:58:10.258 -> 40, -0.17, 0.67, -0.74, -27.51, -9.29, -7.60, -0.15, 0.07, -1.47, 2.33, -20.77, -15.65, -0.75, 0.01, 0.85, -8.59, 10.31, 9.35, 2
17:58:10.258 -> 41, 1.33, 1.72, -1.34, -3.10, 4.38, -16.39, 0.15, 0.37, -1.32, -7.92, -12.96, -26.40, 1.35, -0.14, 1.00, -1.75, 6.40, 14.72, 2
17:58:10.258 -> 42, 1.33, 0.97, -0.59, -35.33, 4.38, -13.46, 0.15, -0.38, -1.32, -4.01, -23.21, -15.65, -1.20, 0.76, -0.35, -9.57, -4.83, 3.97, 2
17:58:10.258 -> 43, 2.23, 1.27, -1.64, -13.84, -7.34, -15.42, 0.15, -0.08, -2.07, -4.50, -10.03, -31.28, -0.00, 1.81, 1.60, 5.08, -7.76, 7.39, 2
17:58:10.308 -> 44, 0.28, 0.37, -1.49, -25.56, 5.36, -29.09, -0.60, -0.68, 0.48, -14.76, -9.05, -17.12, 1.05, 0.16, 1.00, -7.12, 7.87, 10.32, 2
17:58:10.308 -> 45, 1.18, 0.37, -0.74, -24.10, 3.89, -14.93, 1.50, -0.68, -0.72, 1.85, -11.01, -19.56, 0.60, 0.46, 0.70, 1.18, 4.45, 17.16, 2
17:58:10.308 -> 46, 1.33, 0.97, -1.34, -29.47, -7.34, -12.97, 1.05, -0.68, -1.47, 3.80, -11.98, -15.17, 0.75, 1.06, 1.15, 4.59, 6.89, 18.13, 2
17:58:10.308 -> 47, 1.33, 0.07, -0.89, -24.58, 5.36, -11.02, 0.45, -0.83, -1.32, -9.39, -19.79, -14.19, 0.60, 0.91, 1.00, 3.62, 9.33, 11.79, 2
17:58:10.354 -> 48, 1.33, 0.97, -1.34, -23.61, -6.36, -21.27, -0.60, -0.23, -1.02, 5.26, -9.54, -3.45, 0.60, 0.16, 1.00, -0.29, 2.98, 10.32, 2
17:58:10.354 -> 49, 1.78, 0.07, -0.89, -25.56, -2.94, -11.51, -0.90, -0.98, -1.47, -15.73, -8.08, -12.24, 1.65, 0.31, 0.40, -11.52, 3.47, 12.76, 2
17:58:10.354 -> 50, 1.33, 0.07, -1.34, -20.19, -0.99, -11.02, 1.05, 0.07, -0.72, -1.08, -12.47, -20.05, -0.30, 0.31, 0.10, -7.12, 13.73, 14.23, 2
17:58:10.354 -> 1, 0.58, -0.68, -0.89, -30.93, 2.92, -5.65, 2.25, -1.43, -1.02, -18.17, -4.17, -5.89, -0.00, 0.76, 2.65, 93.95, 7.38, 28.39, 2
17:58:10.402 -> 2, -0.92, -0.08, -1.49, -20.19, -8.32, -11.02, 1.05, -0.23, -0.27, 9.17, -23.70, -23.47, -1.50, -1.49, 0.10, 23.64, 2.01, -61.94, 2
17:58:10.402 -> 3, -2.12, -1.28, -1.49, -20.19, -4.41, -20.30, 4.20, 1.42, 0.63, -3.53, -18.82, -21.03, -1.95, -1.79, 1.60, 36.33, 4.94, -15.56, 2
17:58:10.402 -> 4, 0.13, -1.88, -1.64, -24.58, 8.77, -18.34, 3.75, 0.37, 1.08, 7.70, -6.12, -28.84, -1.80, -1.34, 2.50, 80.28, 21.54, -17.02, 2
17:58:10.402 -> 5, 0.58, -0.23, -3.74, -32.89, 1.94, -20.79, 1.95, 0.82, -1.02, -10.85, 1.20, -19.56, -0.90, -0.14, 1.00, 27.06, -7.27, -38.51, 2
17:58:10.450 -> 6, 1.78, 0.97, -0.89, -42.16, 6.82, -3.21, -3.60, 1.42, 0.18, 62.88, -31.51, -69.85, -0.60, 0.46, 1.30, -34.96, 32.77, -43.39, 2
17:58:10.450 -> 7, 0.13, -0.23, -0.14, -6.03, 1.94, -72.54, -6.00, 2.92, 0.63, 20.40, -6.61, -35.67, -0.60, -0.89, 1.30, 196.00, 49.37, 86.49, 2
17:58:10.450 -> 8, -0.77, 1.27, -1.34, -50.46, 9.75, -56.92, -4.65, 2.47, 1.53, -153.92, -20.77, 58.56, -0.90, 0.46, -0.05, 148.64, 73.30, -18.00, 2
17:58:10.450 -> 9, 0.88, 1.27, -0.14, -9.45, 8.29, -31.53, -2.70, 2.17, 1.38, -23.55, -5.15, -14.19, -0.00, 1.06, 0.85, 194.05, 23.00, -173.76, 2
17:58:10.450 -> 10, 0.73, 1.87, 0.01, -21.17, 3.89, -8.58, -0.90, 1.57, 0.48, -3.04, -4.17, -15.65, -0.00, 0.76, 1.60, 187.21, 22.51, -151.30, 2
17:58:10.499 -> 11, -0.47, 0.67, 0.01, -29.96, 1.94, -4.67, -0.30, 0.67, -0.12, 8.68, -11.49, -18.58, 0.60, 0.91, 1.75, 113.48, 0.05, -150.81, 2
17:58:10.499 -> 12, 1.78, 0.07, -0.59, -19.70, 1.45, -6.14, 0.45, -1.58, -1.32, -3.53, -13.45, -16.63, 1.80, 1.66, 1.30, 71.49, 5.42, -133.23, 2
17:58:10.499 -> 13, 1.93, -0.38, -0.29, -34.84, -1.97, -15.42, -0.15, -0.68, -0.72, -9.39, -12.96, -16.14, -0.60, 0.46, 1.30, 84.18, 17.63, -60.97, 2
17:58:10.499 -> 14, 1.33, -0.68, -0.89, -28.49, -2.46, -19.81, 0.15, -1.13, -0.87, -8.41, -7.10, -7.84, -0.00, 1.06, -0.65, 64.65, 7.87, -46.32, 2
17:58:10.546 -> 15, 1.93, 1.42, -0.29, -26.05, 4.38, -12.49, 0.30, -0.68, -1.92, -7.43, -13.45, -12.72, 0.45, 0.01, 0.85, 23.64, 5.42, -58.04, 2
17:58:10.546 -> 16, 0.73, 1.42, -0.29, -34.84, -2.94, -12.97, 1.95, 0.07, -1.92, -10.36, -4.17, -16.14, 0.45, 0.76, 1.90, 44.15, 8.35, -18.97, 2
17:58:10.546 -> 17, 0.88, 0.07, -0.59, -26.54, -8.32, -19.81, -0.30, 0.67, -1.62, 1.36, -8.08, -30.30, -0.00, 0.31, 1.15, 44.15, 11.28, -9.21, 2
17:58:10.546 -> 18, 2.38, 0.37, -0.74, -22.14, 4.38, -11.02, 0.30, -0.68, -1.02, 0.38, -18.33, -12.24, 0.75, 0.76, 0.40, 14.36, 7.38, -5.30, 2
17:58:10.593 -> 19, -0.47, 0.37, 0.01, -24.58, -13.69, -10.53, 1.35, 0.37, -0.57, 1.85, -17.35, -16.14, -0.60, 0.16, 1.30, 18.76, 12.75, 0.07, 2
17:58:10.593 -> 20, 2.23, 0.07, -0.89, -19.21, -1.48, -8.58, 1.50, 0.52, -0.27, 4.29, -12.47, -16.14, 1.20, 1.06, 1.15, 12.41, -3.36, 4.46, 2
17:58:10.593 -> 21, 0.88, 0.52, -0.14, -24.58, -3.92, -14.44, 0.45, 0.37, -1.62, -8.41, -13.45, -27.86, 1.20, -0.44, 0.85, 12.41, 9.33, -2.86, 2
17:58:10.593 -> 22, 0.88, 0.52, -0.14, -22.63, 14.15, -20.30, 0.45, 0.67, -1.32, 1.36, -9.54, -16.63, -0.15, 1.66, 0.70, 18.27, 6.40, -1.88, 2
17:58:10.593 -> 23, 2.23, 1.72, -0.59, -20.68, 2.92, -19.81, 0.30, 0.07, -0.72, 3.31, -8.56, -13.70, 0.75, 0.76, 1.90, 11.92, 4.94, 14.23, 2
17:58:10.643 -> 24, 0.73, -0.08, 0.01, -16.77, 0.96, -25.18, -0.30, 0.37, -1.62, 2.82, -16.38, -12.24, 1.35, 0.46, 0.25, 3.13, -2.88, 5.44, 2
17:58:10.643 -> 25, 1.33, 0.52, -1.34, -16.77, -12.71, -5.16, 0.30, -0.98, 0.48, 2.33, -20.77, -29.33, 0.45, 1.36, 0.85, 0.20, 11.77, -10.19, 2
17:58:10.643 -> 26, 0.73, 0.67, -0.74, -22.63, 9.75, -22.74, 1.05, -0.68, -0.72, 0.38, -25.17, -8.82, -0.30, 1.81, 0.40, 10.94, -2.39, 18.62, 2
17:58:10.643 -> 27, 0.58, -0.08, 0.91, -22.63, -10.76, -11.02, 0.30, -0.23, 0.03, -1.08, -11.98, -15.17, 0.60, 0.16, -0.05, -3.71, 8.35, 13.25, 2
17:58:10.690 -> 28, 1.18, 0.67, -2.69, -25.56, -4.90, -12.49, 0.30, 0.07, -2.67, -3.04, -19.31, -30.79, 0.45, -0.44, 0.40, 11.43, 4.45, 5.44, 2
17:58:10.690 -> 29, 2.23, 1.27, -0.59, -30.93, -13.20, -12.49, 1.35, -0.38, -1.62, -0.60, -18.33, -2.96, -0.60, 1.66, 0.25, 3.62, 7.87, 13.74, 2
17:58:10.690 -> 30, 1.18, 0.37, -0.74, -23.12, -4.41, -17.37, -0.60, -0.68, -1.92, -4.01, -6.12, -25.91, 1.05, 0.91, 0.70, 7.52, 14.70, 10.81, 2
17:58:10.690 -> 31, 0.88, 0.97, -0.89, -18.24, -11.25, -12.97, 1.95, 0.07, -0.72, -4.50, -11.98, -26.40, 0.75, 1.36, 1.60, -18.84, -7.76, 4.95, 2
17:58:10.737 -> 32, 1.63, -0.38, -1.49, -23.12, -13.20, -19.32, 0.15, -0.38, -1.32, 5.75, -10.52, -21.51, -0.15, 0.16, 1.75, 1.67, 4.45, 16.67, 2
17:58:10.737 -> 33, 2.38, -0.38, -0.29, -23.12, -0.01, -12.97, 0.15, -0.38, -0.57, -18.17, -14.91, -11.75, -0.75, -0.44, 0.85, 0.20, -11.18, 20.58, 2
17:58:10.737 -> 34, 1.63, -0.08, 0.01, -22.63, 3.40, -11.02, 0.75, -1.43, -1.47, -5.97, -0.75, -25.91, 0.45, 0.31, 0.85, -0.78, -1.41, 4.95, 2
17:58:10.737 -> 35, 1.33, 1.72, -2.54, -22.14, -3.43, -16.88, 0.45, 0.67, -0.57, -13.78, -14.91, -14.19, 1.05, 1.21, 2.05, -13.47, 13.24, 10.81, 2
17:58:10.785 -> 36, -0.17, 1.12, -0.29, -33.86, 7.31, 2.16, -0.90, 0.07, -0.72, -10.85, -7.59, -0.03, -0.00, 0.31, 0.40, -2.73, -2.39, 18.62, 2
17:58:10.785 -> 37, 0.28, 1.12, -0.74, -21.66, 2.92, -4.18, -0.30, -0.38, -2.07, 5.75, -11.49, -6.87, 0.60, 1.66, 0.25, -15.91, 8.84, 12.28, 2
17:58:10.785 -> 38, 1.33, 0.07, -1.34, -17.26, -0.01, -18.34, 1.05, -0.23, -1.02, 0.38, -15.89, -10.28, -0.00, 1.36, -0.35, -4.19, 5.42, 6.90, 2
17:58:10.785 -> 39, 1.63, 0.67, 0.46, -23.61, 1.45, -12.00, 1.35, 0.67, -1.62, -2.55, -21.26, -19.56, 0.60, 0.91, 0.70, -1.75, 6.40, 8.86, 2
17:58:10.785 -> 40, 1.18, 0.67, -1.49, -17.75, 12.68, -11.02, 2.10, 0.67, -0.57, -10.85, -15.40, -25.42, 0.60, 1.21, 1.00, -17.87, -0.43, 15.21, 2
17:58:10.834 -> 41, 1.18, 1.12, -0.29, -18.24, -4.41, -10.53, 0.45, 0.67, -1.62, -10.36, -16.87, -22.98, 0.60, 1.21, 0.70, 9.48, 10.80, 6.42, 2
17:58:10.834 -> 42, 0.88, 0.52, -1.34, -21.66, -2.94, -1.74, 0.15, -0.83, -1.32, -3.04, -6.61, -22.98, 1.35, 0.91, 1.30, -6.15, 2.50, 21.06, 2
17:58:10.834 -> 43, 1.63, 0.67, 0.46, -27.51, -5.87, -4.18, -0.60, -0.68, -0.72, -8.90, -14.91, -18.10, 2.40, 0.31, 2.35, -12.98, 1.52, 10.32, 2
17:58:10.834 -> 44, 1.18, 1.42, -1.49, -12.38, -7.83, -24.20, 0.75, -1.43, -0.72, -8.90, -2.71, -10.28, 1.35, 0.46, 1.75, -5.17, 6.40, 17.16, 2
17:58:10.881 -> 45, 0.28, 0.67, -1.94, -19.70, -4.90, -8.58, -1.35, -0.68, -0.27, -3.53, -3.19, -17.61, -0.75, 1.06, 0.10, 7.04, 3.96, 22.53, 2
17:58:10.881 -> 46, 1.18, -0.38, -0.29, -20.19, -13.20, -13.46, -0.30, 0.37, -1.32, -11.34, -11.49, -18.58, 1.80, 0.46, 0.25, -7.61, -1.41, 6.90, 2
17:58:10.881 -> 47, 1.18, -0.08, -1.04, -26.05, -16.13, -14.93, 0.90, -0.38, -1.32, -15.24, -23.21, -17.12, -0.75, 1.81, 0.85, -5.66, 7.38, 15.21, 2
17:58:10.881 -> 48, 1.63, 0.67, -0.74, -31.91, 10.24, -14.93, 0.90, -0.83, -1.32, -6.46, -19.79, -13.70, 1.05, 0.16, 0.25, 8.01, 4.94, 11.30, 2
17:58:10.929 -> 49, 1.78, 0.97, -0.59, -15.31, 1.45, -16.39, -0.15, 0.07, -0.72, -15.24, -12.96, -12.24, 1.05, 0.16, 0.70, -9.57, 6.89, 18.13, 2
17:58:10.929 -> 50, 1.18, 1.12, -0.29, -21.17, -7.34, -18.34, 0.15, 0.67, -2.07, -3.04, -10.52, -8.82, 0.45, 0.76, 1.15, -2.24, 4.45, 3.97, 2
17:58:10.929 -> 1, 0.88, -0.23, -1.64, -27.03, 3.40, -9.56, 0.30, -0.68, -1.47, -21.10, -2.22, -2.47, -0.60, -0.59, 0.70, -17.38, 10.80, 39.13, 2
17:58:10.929 -> 2, 2.83, 1.12, -1.49, -33.86, -4.90, -13.95, 0.15, 0.37, -0.87, -2.55, -6.61, -20.54, 0.45, -0.44, -0.35, -32.03, -6.29, 19.11, 2
17:58:10.929 -> 3, 0.88, 1.72, -1.34, -28.00, -11.73, -9.07, 0.75, -0.23, -0.72, 0.87, -10.52, -15.17, -0.00, -0.44, 0.40, 7.04, 10.80, 58.66, 2
17:58:10.976 -> 4, 1.18, -0.08, -1.04, -23.61, -6.36, -18.34, 1.50, 0.52, 0.78, -8.90, -9.05, -18.58, 0.75, -0.44, 0.85, -5.66, 11.28, 39.62, 2
17:58:10.976 -> 5, 1.63, -1.28, -2.24, -24.58, -9.78, -11.02, 2.85, -0.38, -0.87, -4.99, -17.84, -20.54, -1.20, 0.01, 0.85, -29.58, -7.27, 14.72, 2
17:58:10.976 -> 6, 0.73, 0.37, -2.24, -29.47, 3.40, -10.04, 2.55, -0.83, -1.62, 6.24, -21.75, -20.05, -1.35, 0.46, 1.00, -5.66, 4.45, 17.65, 2
17:58:10.976 -> 7, 1.63, 0.37, -1.94, -21.17, 2.43, -10.53, 3.45, 0.52, -2.22, -4.50, -15.89, -22.98, -1.50, 0.01, 1.90, -13.47, -6.78, 26.92, 2
17:58:11.024 -> 8, 3.43, 0.97, -1.64, -21.17, -6.36, -13.95, 4.20, -0.08, -3.12, 14.54, -2.22, -11.75, -3.45, 1.06, 2.35, -17.38, 4.94, 7.88, 2
17:58:11.024 -> 9, 3.88, 0.97, -0.59, -22.14, -4.41, -12.00, 3.75, -1.88, -4.77, -2.06, -3.19, -20.54, -1.50, 1.36, 3.70, -8.10, 5.91, 7.88, 2
17:58:11.024 -> 10, 3.73, -0.38, -0.74, -26.54, -0.50, -6.14, 1.50, -2.48, -4.92, -12.31, -33.47, -24.93, -0.00, 1.81, 2.95, -12.49, -2.88, 18.13, 2
17:58:11.024 -> 11, 4.33, 0.07, -0.89, -19.70, -14.66, -13.95, 0.75, -3.98, -5.67, 18.94, -24.68, -33.23, -0.75, 3.61, 2.65, 30.47, 7.38, -83.43, 2
17:58:11.072 -> 12, 2.98, 0.07, -0.59, -30.44, 1.94, -9.56, 0.30, -3.98, -6.12, -23.06, -20.28, -29.81, -0.60, 2.71, 3.25, 0.69, 0.05, -101.49, 2
17:58:11.072 -> 13, 3.43, 0.97, -0.14, -37.77, -2.46, -50.08, -0.60, -3.68, -5.22, -23.55, -7.59, -31.28, 0.75, 3.61, 2.95, 62.70, 18.12, -27.76, 2
17:58:11.072 -> 14, 2.98, -0.23, -0.59, -36.30, 2.92, 2.16, -1.80, -3.23, -6.42, -6.94, -19.79, -29.33, 1.35, 2.41, 2.50, -33.98, 1.03, -1.88, 2
17:58:11.072 -> 15, 1.78, -0.23, 0.61, -28.00, -7.83, -3.70, -0.30, -1.58, -5.52, 19.42, -3.19, -27.86, 3.00, 2.41, 3.25, 46.10, 32.28, 114.33, 2
17:58:11.119 -> 16, 3.28, 0.37, -1.04, -37.28, -2.46, -20.79, 0.75, -0.68, -3.72, 2.82, -11.49, -11.26, 2.40, 1.81, 2.65, 0.69, 11.77, 57.69, 2
17:58:11.119 -> 17, 3.73, 1.42, -0.29, -22.14, 8.29, -25.67, 1.05, -0.23, -1.92, 7.70, -20.77, -37.63, 1.05, 0.16, 2.05, -25.19, 12.75, 15.21, 2
17:58:11.119 -> 18, 1.78, 0.97, 0.31, -22.14, 0.47, -15.90, -0.30, -0.83, -3.12, 2.82, -22.24, -23.96, 0.45, -0.44, 2.35, 10.45, 2.98, 63.06, 2
17:58:11.119 -> 19, 1.63, -0.83, -0.29, -12.87, 15.61, -11.51, -0.30, -1.13, -1.32, -2.06, -20.28, -28.35, 0.75, 0.76, 0.85, -4.68, 10.80, 32.78, 2
17:58:11.119 -> 20, 0.73, 1.42, -1.04, -21.17, -4.90, -9.07, 0.90, -1.13, -1.32, -5.97, -16.38, -16.14, 0.45, 1.06, 0.40, -30.56, -3.36, -1.40, 2
17:58:11.167 -> 21, 1.63, -0.83, -0.74, -31.42, 4.87, -17.86, 2.10, 0.37, -1.62, 5.26, -13.45, -25.91, 1.20, 1.36, 2.35, 2.64, 10.80, 26.92, 2
17:58:11.167 -> 22, 0.58, 0.97, 0.31, -23.12, -12.71, -21.27, 0.90, -0.83, -2.07, -8.41, -15.89, -14.68, 1.65, 0.76, 0.40, -5.66, 2.50, 31.32, 2
17:58:11.167 -> 23, 0.73, 1.42, -1.49, -26.54, 7.31, -16.39, 0.30, 0.07, -2.67, -3.53, -14.42, -18.58, 0.45, 0.01, 0.85, -18.84, -4.83, -0.42, 2
17:58:11.167 -> 24, 1.63, 0.67, -0.29, -28.00, -4.90, -21.27, 0.15, -0.83, -2.07, 1.36, -9.05, -32.74, 0.75, 0.76, 0.85, -5.66, 7.87, 11.79, 2
17:58:11.214 -> 25, 2.83, 0.67, -1.04, -26.05, -1.97, -13.46, 0.90, -0.83, -2.07, -2.06, -15.40, -27.86, 0.15, 0.46, 1.30, -7.61, 13.24, 34.25, 2
17:58:11.214 -> 26, 2.38, 0.37, -0.74, -26.05, 3.40, -13.95, -0.15, -0.98, -1.47, 5.75, -20.77, -22.98, 1.35, 0.46, 1.75, -5.17, 9.82, 17.16, 2
17:58:11.214 -> 27, 0.88, 0.97, 0.31, -30.44, 2.92, -19.32, 0.75, -0.23, -1.47, -4.01, -13.94, -24.93, 0.45, 2.56, 1.60, -10.05, -4.34, 17.16, 2
17:58:11.214 -> 28, 1.63, 0.37, 0.46, -28.49, 3.40, -16.88, 1.50, -0.23, -1.47, 7.22, -18.33, -20.05, 0.15, 0.46, 1.75, -7.12, 8.35, 27.41, 2
17:58:11.265 -> 29, 1.63, 1.87, -1.49, -32.89, 0.47, -12.97, 0.30, -0.98, -1.02, -9.39, 1.69, -18.10, -0.60, 1.21, 1.00, -12.49, 10.80, 7.88, 2
17:58:11.265 -> 30, 1.33, 0.07, -0.59, -28.00, -2.94, -8.58, 1.65, -0.83, -2.07, 1.36, -24.68, -16.14, 2.55, 1.66, 1.00, -22.75, 2.50, 10.32, 2
17:58:11.265 -> 31, 0.28, 0.37, -1.04, -28.98, -1.97, -12.97, -1.50, -0.83, -2.07, -1.08, -13.94, -19.07, 1.20, 0.31, 1.60, -3.22, 6.40, 20.09, 2
17:58:11.265 -> 32, 1.93, 0.67, -0.74, -39.23, 2.92, -22.25, 0.90, -0.08, -0.87, 3.31, -8.56, -18.58, 0.45, 1.81, 1.60, -2.24, 0.54, 15.69, 2
17:58:11.265 -> 33, 2.23, -0.23, -0.59, -32.89, 2.43, -21.27, 0.75, -0.68, -1.02, -2.55, -16.38, -30.30, -0.00, 0.31, 0.40, -14.94, 11.28, 6.90, 2
17:58:11.311 -> 34, 0.88, 0.52, -0.59, -24.58, 0.47, -12.00, -0.15, -0.68, -1.92, 0.87, -17.84, -26.88, 0.45, 0.76, 1.60, -8.10, 3.96, 19.60, 2
17:58:11.311 -> 35, 0.73, 0.67, 0.46, -36.30, 4.38, -17.37, 1.65, -0.38, -1.32, -5.48, 0.22, -25.42, -0.75, 1.06, 0.10, -5.66, 11.77, 20.58, 2
17:58:11.311 -> 36, 0.58, 0.52, -0.59, -32.40, -0.99, -17.86, 0.45, 0.37, -1.62, -1.08, -16.87, -21.51, 0.45, 1.36, 0.40, -11.03, 11.77, 9.35, 2
17:58:11.311 -> 37, 0.58, 0.97, -0.59, -22.14, 0.47, -10.04, 1.05, 0.07, -0.27, -7.92, -3.68, -22.98, -0.15, 0.91, 1.30, -14.94, 4.94, 24.97, 2
17:58:11.358 -> 38, 1.63, 2.32, -1.49, -31.42, -2.46, -10.04, -0.15, 0.52, -1.02, -12.80, -10.03, -16.63, 0.60, 0.46, 1.00, -5.17, -0.43, 15.21, 2
17:58:11.358 -> 39, 0.28, 0.67, 0.46, -21.17, 2.92, -10.04, -0.30, -0.38, -1.62, -0.11, -18.82, -21.03, 1.20, 1.36, 1.15, -13.47, 9.82, 17.65, 2
17:58:11.358 -> 40, 1.18, 0.67, 0.01, -28.49, -4.90, -2.72, 1.05, -0.23, -2.67, -5.97, -14.91, -24.44, 1.20, 1.36, 0.40, -3.22, 7.87, 8.86, 2
17:58:11.358 -> 41, 1.78, 0.52, -1.64, -34.35, 4.87, -13.95, 0.15, -0.38, -1.62, -10.36, -9.54, -22.49, -0.00, 0.76, 1.15, 5.08, 13.24, 3.97, 2
17:58:11.406 -> 42, 1.18, -0.08, -0.29, -34.35, -5.87, -2.23, 0.45, 0.67, -1.32, -15.73, -20.77, -17.12, 0.60, 0.91, 1.75, -7.61, 11.28, 13.74, 2
17:58:11.406 -> 43, 2.23, 0.97, -0.14, -43.63, 9.26, -14.93, 0.75, -0.68, -1.92, -20.13, -15.40, -23.47, 1.05, 0.91, 1.00, -7.12, 10.31, 22.04, 2
17:58:11.406 -> 44, 1.63, 1.87, -1.04, -33.37, -0.50, -12.49, 0.45, -0.38, -0.87, -0.60, -11.98, -23.96, -0.00, -0.44, 1.15, 5.57, 18.12, 20.09, 2
17:58:11.406 -> 45, 1.63, -0.38, 0.01, -37.77, -9.78, -12.49, 0.75, -0.68, -0.72, 2.82, -11.98, -16.63, 1.05, 0.16, 1.30, -13.96, 3.47, 10.81, 2
17:58:11.453 -> 46, 1.18, 0.67, -0.74, -24.10, -11.25, -11.02, 0.75, 0.82, -2.22, -7.92, -8.56, -15.65, 1.05, 0.91, 1.00, 0.20, 3.47, 16.67, 2
17:58:11.453 -> 47, 1.18, 0.37, -0.29, -39.72, 2.43, -8.58, 0.15, -0.83, -1.62, -9.39, -18.82, -22.98, 1.20, 0.31, 0.40, -16.40, 7.38, 28.39, 2
17:58:11.453 -> 48, 1.93, 0.67, -1.04, -32.89, 4.87, -14.44, 0.30, 0.52, -1.92, -18.66, -16.87, -18.58, 0.60, 0.91, 1.75, -9.08, 6.89, 16.67, 2
17:58:11.453 -> 49, 1.33, 0.97, -0.59, -25.56, -12.22, -15.90, 0.75, -0.68, -1.47, -11.83, -13.45, -33.72, 1.05, 1.21, 1.75, -7.61, -1.90, 20.09, 2
17:58:11.453 -> 50, 1.93, 0.37, -0.74, -31.42, -1.97, -24.20, 1.50, -0.23, 0.03, -4.99, -12.96, -14.19, 1.95, 0.76, 0.85, -13.96, 7.38, 20.09, 2
17:58:11.500 -> 1, 0.58, 0.52, -2.09, -31.91, -5.87, -15.42, 1.65, -0.83, 1.08, -25.01, -9.54, 3.88, -0.90, 0.46, 0.70, -99.41, 0.05, 124.58, 2
17:58:11.500 -> 2, 1.33, -0.23, -2.54, -22.63, 9.26, -12.97, 3.45, 0.52, -0.27, 11.12, -6.61, -19.07, -1.35, -0.89, 0.70, -103.32, -2.39, 73.80, 2
17:58:11.500 -> 3, 1.18, 0.37, -3.44, -32.40, 0.96, -14.93, 3.45, -0.23, 0.48, -12.31, -10.03, -24.44, -0.60, -1.64, 1.00, -61.81, 12.26, 97.24, 2
17:58:11.500 -> 4, 0.58, 0.07, -4.79, -11.89, -3.43, -15.42, 5.10, 0.52, 1.98, 5.75, -18.33, -15.65, -1.20, 0.01, 2.65, -54.98, 19.10, 75.26, 2
17:58:11.549 -> 5, -2.12, -1.28, -4.64, -21.66, 0.96, -2.23, 4.20, -0.08, 6.03, -10.36, -23.70, 6.81, -0.90, -1.64, 1.00, -67.18, -0.92, 43.04, 2
17:58:11.549 -> 6, -3.17, -2.93, -4.04, 4.71, 20.49, -95.98, 3.75, -1.13, 9.78, -76.28, -17.84, -31.28, -0.30, -1.49, 1.90, 22.17, -13.62, -35.09, 2
17:58:11.549 -> 7, -3.02, -3.98, -5.09, -17.26, 12.19, -34.95, 5.40, -1.58, 10.23, -79.21, 3.15, 31.71, -1.20, 0.01, 1.60, -9.57, -6.78, 47.92, 2
17:58:11.549 -> 8, -2.12, -2.33, -5.09, -56.81, 1.45, -67.17, 6.30, -0.23, 7.68, 357.31, 43.68, 17.06, 0.15, 0.46, 1.00, -101.36, 5.91, 20.58, 2
17:58:11.597 -> 9, -0.32, -0.68, -3.74, -29.96, 4.87, -9.56, 4.50, -1.13, 2.88, -57.24, 8.04, 17.55, -0.30, 0.76, 1.15, -53.02, -7.27, 26.92, 2
